GEN_ID,PLANT_NAME,PLANT_TYPE,FUEL_TYPE,ZONE,BUS,PG,PMAX,PMIN,COST
55264_G_CT2,Napoleon Peaking Station,Combustion Turbine,Natural Gas,PJM_ATSI,0,0,12.0,0,2.55
55276_G_01,Ceredo Generating Station,Combustion Turbine,Natural Gas,PJM_West,0,0,75.0,0,2.55
55276_G_02,Ceredo Generating Station,Combustion Turbine,Natural Gas,PJM_West,0,0,75.0,0,2.55
55276_G_03,Ceredo Generating Station,Combustion Turbine,Natural Gas,PJM_West,0,0,75.0,0,2.55
55276_G_04,Ceredo Generating Station,Combustion Turbine,Natural Gas,PJM_West,0,0,75.0,0,2.55
55276_G_05,Ceredo Generating Station,Combustion Turbine,Natural Gas,PJM_West,0,0,75.0,0,2.55
55276_G_06,Ceredo Generating Station,Combustion Turbine,Natural Gas,PJM_West,0,0,75.0,0,2.55
55279_G_CTG1,Aurora,Combustion Turbine,Natural Gas,PJM_COMD,0,0,171.4,0,2.55
55279_G_CTG10,Aurora,Combustion Turbine,Natural Gas,PJM_COMD,0,0,49.8,0,2.55
55279_G_CTG2,Aurora,Combustion Turbine,Natural Gas,PJM_COMD,0,0,168.3,0,2.55
55279_G_CTG3,Aurora,Combustion Turbine,Natural Gas,PJM_COMD,0,0,165.0,0,2.55
55279_G_CTG4,Aurora,Combustion Turbine,Natural Gas,PJM_COMD,0,0,164.3,0,2.55
55279_G_CTG5,Aurora,Combustion Turbine,Natural Gas,PJM_COMD,0,0,48.0,0,2.55
55279_G_CTG6,Aurora,Combustion Turbine,Natural Gas,PJM_COMD,0,0,49.6,0,2.55
55279_G_CTG7,Aurora,Combustion Turbine,Natural Gas,PJM_COMD,0,0,50.1,0,2.55
55279_G_CTG8,Aurora,Combustion Turbine,Natural Gas,PJM_COMD,0,0,50.2,0,2.55
55279_G_CTG9,Aurora,Combustion Turbine,Natural Gas,PJM_COMD,0,0,50.7,0,2.55
55281_G_GT05,Southeast Chicago Energy Project,Combustion Turbine,Natural Gas,PJM_COMD,0,0,37.0,0,2.55
55281_G_GT06,Southeast Chicago Energy Project,Combustion Turbine,Natural Gas,PJM_COMD,0,0,37.0,0,2.55
55281_G_GT07,Southeast Chicago Energy Project,Combustion Turbine,Natural Gas,PJM_COMD,0,0,37.0,0,2.55
55281_G_GT08,Southeast Chicago Energy Project,Combustion Turbine,Natural Gas,PJM_COMD,0,0,37.0,0,2.55
55281_G_GT09,Southeast Chicago Energy Project,Combustion Turbine,Natural Gas,PJM_COMD,0,0,37.0,0,2.55
55281_G_GT10,Southeast Chicago Energy Project,Combustion Turbine,Natural Gas,PJM_COMD,0,0,37.0,0,2.55
55281_G_GT11,Southeast Chicago Energy Project,Combustion Turbine,Natural Gas,PJM_COMD,0,0,37.0,0,2.55
55281_G_GT12,Southeast Chicago Energy Project,Combustion Turbine,Natural Gas,PJM_COMD,0,0,37.0,0,2.55
55284_G_BSG1,Big Sandy Peaker Plant,Combustion Turbine,Natural Gas,PJM_West,0,0,50.0,0,2.55
55284_G_BSG2,Big Sandy Peaker Plant,Combustion Turbine,Natural Gas,PJM_West,0,0,50.0,0,2.55
55284_G_BSG3,Big Sandy Peaker Plant,Combustion Turbine,Natural Gas,PJM_West,0,0,50.0,0,2.55
55284_G_BSG4,Big Sandy Peaker Plant,Combustion Turbine,Natural Gas,PJM_West,0,0,50.0,0,2.55
55284_G_BSG5,Big Sandy Peaker Plant,Combustion Turbine,Natural Gas,PJM_West,0,0,50.0,0,2.55
55284_G_BSG6,Big Sandy Peaker Plant,Combustion Turbine,Natural Gas,PJM_West,0,0,50.0,0,2.55
55285_G_WHG1,Wolf Hills Energy,Combustion Turbine,Natural Gas,PJM_West,0,0,50.0,0,2.55
55285_G_WHG2,Wolf Hills Energy,Combustion Turbine,Natural Gas,PJM_West,0,0,50.0,0,2.55
55285_G_WHG3,Wolf Hills Energy,Combustion Turbine,Natural Gas,PJM_West,0,0,50.0,0,2.55
55285_G_WHG4,Wolf Hills Energy,Combustion Turbine,Natural Gas,PJM_West,0,0,50.0,0,2.55
55285_G_WHG5,Wolf Hills Energy,Combustion Turbine,Natural Gas,PJM_West,0,0,50.0,0,2.55
55296_G_CT11,Calumet Energy Team LLC,Combustion Turbine,Natural Gas,PJM_COMD,0,0,162.0,0,2.55
55296_G_CT12,Calumet Energy Team LLC,Combustion Turbine,Natural Gas,PJM_COMD,0,0,164.1,0,2.55
55298_G_CT1A,Fairless Energy Center,Combined Cycle,Natural Gas,PJM_EMAC,0,0,191.0,0,2.55
55298_G_CT1B,Fairless Energy Center,Combined Cycle,Natural Gas,PJM_EMAC,0,0,191.0,0,2.55
55298_G_CT2A,Fairless Energy Center,Combined Cycle,Natural Gas,PJM_EMAC,0,0,191.0,0,2.55
55298_G_CT2B,Fairless Energy Center,Combined Cycle,Natural Gas,PJM_EMAC,0,0,191.0,0,2.55
55298_G_ST1,Fairless Energy Center,Combined Cycle,Natural Gas,PJM_EMAC,0,0,258.0,0,2.55
55298_G_ST2,Fairless Energy Center,Combined Cycle,Natural Gas,PJM_EMAC,0,0,258.0,0,2.55
55337_G_CT1,Ironwood LLC,Combined Cycle,Natural Gas,PJM_WMAC,0,0,263.4,0,2.55
55337_G_CT2,Ironwood LLC,Combined Cycle,Natural Gas,PJM_WMAC,0,0,263.4,0,2.55
55337_G_ST4,Ironwood LLC,Combined Cycle,Natural Gas,PJM_WMAC,0,0,233.2,0,2.55
55347_G_1,Armstrong,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_AP,0,0,168.4,0,12.025
55347_G_2,Armstrong,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_AP,0,0,163.6,0,12.025
55347_G_3,Armstrong,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_AP,0,0,169.0,0,12.025
55347_G_4,Armstrong,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_AP,0,0,169.7,0,12.025
55348_G_1,Troy Energy LLC,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,170.0,0,12.025
55348_G_2,Troy Energy LLC,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,169.0,0,12.025
55348_G_3,Troy Energy LLC,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,168.5,0,12.025
55348_G_4,Troy Energy LLC,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_ATSI,0,0,168.1,0,12.025
55349_G_1,Pleasants Energy LLC,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_AP,0,0,171.6,0,12.025
55349_G_2,Pleasants Energy LLC,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_AP,0,0,167.9,0,12.025
55350_G_1,Dresden Energy Facility,Combined Cycle,Natural Gas,PJM_West,0,0,158.3,0,2.55
55350_G_2,Dresden Energy Facility,Combined Cycle,Natural Gas,PJM_West,0,0,158.3,0,2.55
55350_G_3,Dresden Energy Facility,Combined Cycle,Natural Gas,PJM_West,0,0,223.4,0,2.55
55370_G_BGM,"Green Mountain Storage, LLC",Energy Storage,Energy Storage,PJM_PENE,0,0,10.4,0,0.0
55377_G_UNT8,Gans,Combustion Turbine,Natural Gas,PJM_AP,0,0,44.0,0,2.55
55377_G_UNT9,Gans,Combustion Turbine,Natural Gas,PJM_AP,0,0,44.0,0,2.55
55381_G_UNT1,Commonwealth Chesapeake,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,45.9,0,21.5
55381_G_UNT2,Commonwealth Chesapeake,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,44.6,0,21.5
55381_G_UNT3,Commonwealth Chesapeake,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,45.3,0,21.5
55381_G_UNT4,Commonwealth Chesapeake,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,44.6,0,21.5
55381_G_UNT5,Commonwealth Chesapeake,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,46.0,0,21.5
55381_G_UNT6,Commonwealth Chesapeake,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,45.8,0,21.5
55381_G_UNT7,Commonwealth Chesapeake,Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,44.3,0,21.5
55392_G_CTG1,Zion Energy Center,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_COMD,0,0,152.0,0,12.025
55392_G_CTG2,Zion Energy Center,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_COMD,0,0,152.0,0,12.025
55392_G_CTG3,Zion Energy Center,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_COMD,0,0,152.0,0,12.025
55397_G_CT1,Washington Energy Facility,Combined Cycle,Natural Gas,PJM_West,0,0,179.0,0,2.55
55397_G_CT2,Washington Energy Facility,Combined Cycle,Natural Gas,PJM_West,0,0,179.0,0,2.55
55397_G_ST1,Washington Energy Facility,Combined Cycle,Natural Gas,PJM_West,0,0,303.0,0,2.55
55401_G_CT1,Rolling Hills Generating,Combustion Turbine,Natural Gas,PJM_West,0,0,185.0,0,2.55
55401_G_CT2,Rolling Hills Generating,Combustion Turbine,Natural Gas,PJM_West,0,0,185.0,0,2.55
55401_G_CT3,Rolling Hills Generating,Combustion Turbine,Natural Gas,PJM_West,0,0,185.0,0,2.55
55401_G_CT4,Rolling Hills Generating,Combustion Turbine,Natural Gas,PJM_West,0,0,185.0,0,2.55
55401_G_CT5,Rolling Hills Generating,Combustion Turbine,Natural Gas,PJM_West,0,0,185.0,0,2.55
55438_G_CT01,Elgin Energy Center LLC,Combustion Turbine,Natural Gas,PJM_COMD,0,0,121.1,0,2.55
55438_G_CT02,Elgin Energy Center LLC,Combustion Turbine,Natural Gas,PJM_COMD,0,0,121.5,0,2.55
55438_G_CT03,Elgin Energy Center LLC,Combustion Turbine,Natural Gas,PJM_COMD,0,0,121.5,0,2.55
55438_G_CT04,Elgin Energy Center LLC,Combustion Turbine,Natural Gas,PJM_COMD,0,0,123.3,0,2.55
55439_G_CTG1,Tenaska Virginia Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_Dom,0,0,172.9,0,12.025
55439_G_CTG2,Tenaska Virginia Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_Dom,0,0,173.2,0,12.025
55439_G_CTG3,Tenaska Virginia Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_Dom,0,0,183.2,0,12.025
55439_G_STG1,Tenaska Virginia Generating Station,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_Dom,0,0,403.1,0,12.025
55460_G_CT1,Indeck Niles Energy Center,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,364.8,0,12.025
55460_G_CT2,Indeck Niles Energy Center,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,364.8,0,12.025
55460_G_ST1,Indeck Niles Energy Center,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_West,0,0,354.4,0,12.025
55502_G_0100,"Lawrenceburg Power, LLC",Combined Cycle,Natural Gas,PJM_West,0,0,258.0,0,2.55
55502_G_0200,"Lawrenceburg Power, LLC",Combined Cycle,Natural Gas,PJM_West,0,0,258.0,0,2.55
55502_G_1100,"Lawrenceburg Power, LLC",Combined Cycle,Natural Gas,PJM_West,0,0,166.0,0,2.55
55502_G_1200,"Lawrenceburg Power, LLC",Combined Cycle,Natural Gas,PJM_West,0,0,171.0,0,2.55
55502_G_2100,"Lawrenceburg Power, LLC",Combined Cycle,Natural Gas,PJM_West,0,0,166.0,0,2.55
55502_G_2200,"Lawrenceburg Power, LLC",Combined Cycle,Natural Gas,PJM_West,0,0,171.0,0,2.55
55503_G_CTG1,"Waterford Power, LLC",Combined Cycle,Natural Gas,PJM_West,0,0,168.0,0,2.55
55503_G_CTG2,"Waterford Power, LLC",Combined Cycle,Natural Gas,PJM_West,0,0,168.0,0,2.55
55503_G_CTG3,"Waterford Power, LLC",Combined Cycle,Natural Gas,PJM_West,0,0,168.0,0,2.55
55503_G_ST1,"Waterford Power, LLC",Combined Cycle,Natural Gas,PJM_West,0,0,362.0,0,2.55
55516_G_CTG1,Fayette Energy Facility,Combined Cycle,Natural Gas,PJM_AP,0,0,177.7,0,2.55
55516_G_CTG2,Fayette Energy Facility,Combined Cycle,Natural Gas,PJM_AP,0,0,177.7,0,2.55
55516_G_STG1,Fayette Energy Facility,Combined Cycle,Natural Gas,PJM_AP,0,0,312.2,0,2.55
55524_G_CTG1,York Energy Center,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,113.0,0,12.025
55524_G_CTG2,York Energy Center,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,122.0,0,12.025
55524_G_CTG3,York Energy Center,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,122.0,0,12.025
55524_G_CTG5,York Energy Center,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,216.3,0,12.025
55524_G_CTG6,York Energy Center,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,216.3,0,12.025
55524_G_STG1,York Energy Center,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,188.0,0,12.025
55524_G_STG2,York Energy Center,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_EMAC,0,0,395.1,0,12.025
55640_G_1,University Park North,Combustion Turbine,Natural Gas,PJM_COMD,0,0,45.0,0,2.55
55640_G_10,University Park North,Combustion Turbine,Natural Gas,PJM_COMD,0,0,45.0,0,2.55
55640_G_11,University Park North,Combustion Turbine,Natural Gas,PJM_COMD,0,0,45.0,0,2.55
55640_G_12,University Park North,Combustion Turbine,Natural Gas,PJM_COMD,0,0,45.0,0,2.55
55640_G_2,University Park North,Combustion Turbine,Natural Gas,PJM_COMD,0,0,45.0,0,2.55
55640_G_3,University Park North,Combustion Turbine,Natural Gas,PJM_COMD,0,0,45.0,0,2.55
55640_G_4,University Park North,Combustion Turbine,Natural Gas,PJM_COMD,0,0,45.0,0,2.55
55640_G_5,University Park North,Combustion Turbine,Natural Gas,PJM_COMD,0,0,45.0,0,2.55
55640_G_6,University Park North,Combustion Turbine,Natural Gas,PJM_COMD,0,0,45.0,0,2.55
55640_G_7,University Park North,Combustion Turbine,Natural Gas,PJM_COMD,0,0,45.0,0,2.55
55640_G_8,University Park North,Combustion Turbine,Natural Gas,PJM_COMD,0,0,45.0,0,2.55
55640_G_9,University Park North,Combustion Turbine,Natural Gas,PJM_COMD,0,0,45.0,0,2.55
55654_G_UN12,Chambersburg,Combustion Turbine,Natural Gas,PJM_AP,0,0,44.0,0,2.55
55654_G_UN13,Chambersburg,Combustion Turbine,Natural Gas,PJM_AP,0,0,44.0,0,2.55
55667_G_G1,Lower Mount Bethel Energy,Combined Cycle,Natural Gas,PJM_WMAC,0,0,195.3,0,2.55
55667_G_G2,Lower Mount Bethel Energy,Combined Cycle,Natural Gas,PJM_WMAC,0,0,191.3,0,2.55
55667_G_G3,Lower Mount Bethel Energy,Combined Cycle,Natural Gas,PJM_WMAC,0,0,215.0,0,2.55
55690_G_CTG1,Bethlehem Power Plant,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_WMAC,0,0,118.0,0,12.025
55690_G_CTG2,Bethlehem Power Plant,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_WMAC,0,0,127.0,0,12.025
55690_G_CTG3,Bethlehem Power Plant,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_WMAC,0,0,127.0,0,12.025
55690_G_CTG5,Bethlehem Power Plant,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_WMAC,0,0,118.0,0,12.025
55690_G_CTG6,Bethlehem Power Plant,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_WMAC,0,0,127.0,0,12.025
55690_G_CTG7,Bethlehem Power Plant,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_WMAC,0,0,127.0,0,12.025
55690_G_STG4,Bethlehem Power Plant,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_WMAC,0,0,195.0,0,12.025
55690_G_STG8,Bethlehem Power Plant,Combined Cycle,"Natural Gas, Distillate Fuel Oil",PJM_WMAC,0,0,195.0,0,12.025
55701_G_CA01,Fremont Energy Center,Combined Cycle,Natural Gas,PJM_ATSI,0,0,345.1,0,2.55
55701_G_CT01,Fremont Energy Center,Combined Cycle,Natural Gas,PJM_ATSI,0,0,170.0,0,2.55
55701_G_CT02,Fremont Energy Center,Combined Cycle,Natural Gas,PJM_ATSI,0,0,170.0,0,2.55
55710_G_UNT3,Allegheny Energy Units 3 4 & 5,Combined Cycle,Natural Gas,PJM_AP,0,0,167.0,0,2.55
55710_G_UNT4,Allegheny Energy Units 3 4 & 5,Combined Cycle,Natural Gas,PJM_AP,0,0,167.0,0,2.55
55710_G_UNT5,Allegheny Energy Units 3 4 & 5,Combined Cycle,Natural Gas,PJM_AP,0,0,175.0,0,2.55
55736_G_1GT1,Hanging Rock Energy Facility,Combined Cycle,Natural Gas,PJM_West,0,0,181.0,0,2.55
55736_G_1GT2,Hanging Rock Energy Facility,Combined Cycle,Natural Gas,PJM_West,0,0,183.0,0,2.55
55736_G_1ST,Hanging Rock Energy Facility,Combined Cycle,Natural Gas,PJM_West,0,0,316.0,0,2.55
55736_G_2GT1,Hanging Rock Energy Facility,Combined Cycle,Natural Gas,PJM_West,0,0,185.0,0,2.55
55736_G_2GT2,Hanging Rock Energy Facility,Combined Cycle,Natural Gas,PJM_West,0,0,186.0,0,2.55
55736_G_2ST,Hanging Rock Energy Facility,Combined Cycle,Natural Gas,PJM_West,0,0,314.0,0,2.55
55765_G_TG1,Green Knight Energy Center,Landfill Gas,Landfill Gas,PJM_WMAC,0,0,2.4,0,1.5
55765_G_TG2,Green Knight Energy Center,Landfill Gas,Landfill Gas,PJM_WMAC,0,0,2.4,0,1.5
55765_G_TG3,Green Knight Energy Center,Landfill Gas,Landfill Gas,PJM_WMAC,0,0,2.4,0,1.5
55801_G_CT13,Marcus Hook Energy LP,Combined Cycle,Natural Gas,PJM_EMAC,0,0,182.7,0,2.55
55801_G_CT1A,Marcus Hook Energy LP,Combined Cycle,Natural Gas,PJM_EMAC,0,0,182.7,0,2.55
55801_G_CTIB,Marcus Hook Energy LP,Combined Cycle,Natural Gas,PJM_EMAC,0,0,182.7,0,2.55
55801_G_STG,Marcus Hook Energy LP,Combined Cycle,Natural Gas,PJM_EMAC,0,0,307.0,0,2.55
55803_G_EW,Somerset Windpower LLC,Onshore Wind,Wind,PJM_PENE,0,0,9.0,0,0.0
55805_G_G1,Mill Run Windpower LLC,Onshore Wind,Wind,PJM_AP,0,0,15.0,0,0.0
55936_G_GT3,NRG Rockford II Energy Center,Combustion Turbine,Natural Gas,PJM_COMD,0,0,179.1,0,2.55
55938_G_OPP3,NAEA Ocean Peaking Power LLC,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,162.8,0,2.55
55938_G_OPP4,NAEA Ocean Peaking Power LLC,Combustion Turbine,Natural Gas,PJM_EMAC,0,0,162.8,0,2.55
55939_G_CT01,Warren County,Combined Cycle,Natural Gas,PJM_AP,0,0,297.5,0,2.55
55939_G_CT02,Warren County,Combined Cycle,Natural Gas,PJM_AP,0,0,297.5,0,2.55
55939_G_CT03,Warren County,Combined Cycle,Natural Gas,PJM_AP,0,0,297.5,0,2.55
55939_G_ST01,Warren County,Combined Cycle,Natural Gas,PJM_AP,0,0,579.7,0,2.55
55953_G_1,Pretlow,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,1.6,0,21.5
55953_G_2,Pretlow,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,1.6,0,21.5
55954_G_1,Downtown,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,1.6,0,21.5
55954_G_2,Downtown,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,1.6,0,21.5
55964_G_1,Brown Station Road Plant II,Landfill Gas,Landfill Gas,PJM_SMAC,0,0,0.8,0,1.5
55964_G_2,Brown Station Road Plant II,Landfill Gas,Landfill Gas,PJM_SMAC,0,0,0.8,0,1.5
55964_G_3,Brown Station Road Plant II,Landfill Gas,Landfill Gas,PJM_SMAC,0,0,0.8,0,1.5
55964_G_4,Brown Station Road Plant II,Landfill Gas,Landfill Gas,PJM_SMAC,0,0,0.8,0,1.5
55976_G_101,Hunterstown Power Plant,Combined Cycle,Natural Gas,PJM_WMAC,0,0,165.0,0,2.55
55976_G_201,Hunterstown Power Plant,Combined Cycle,Natural Gas,PJM_WMAC,0,0,165.0,0,2.55
55976_G_301,Hunterstown Power Plant,Combined Cycle,Natural Gas,PJM_WMAC,0,0,165.0,0,2.55
55976_G_401,Hunterstown Power Plant,Combined Cycle,Natural Gas,PJM_WMAC,0,0,315.0,0,2.55
55986_G_WT1,Mountaineer Wind Energy Center,Onshore Wind,Wind,PJM_AP,0,0,66.0,0,0.0
55990_G_1,Ashtabula,Combined Cycle,Natural Gas,PJM_ATSI,0,0,4.4,0,2.55
55990_G_2,Ashtabula,Combined Cycle,Natural Gas,PJM_ATSI,0,0,4.4,0,2.55
55990_G_3,Ashtabula,Combined Cycle,Natural Gas,PJM_ATSI,0,0,4.4,0,2.55
55990_G_4,Ashtabula,Combined Cycle,Natural Gas,PJM_ATSI,0,0,4.4,0,2.55
55990_G_5,Ashtabula,Combined Cycle,Natural Gas,PJM_ATSI,0,0,4.4,0,2.55
55990_G_6,Ashtabula,Combined Cycle,Natural Gas,PJM_ATSI,0,0,0.7,0,2.55
55990_G_7,Ashtabula,Combined Cycle,Natural Gas,PJM_ATSI,0,0,0.7,0,2.55
55997_G_10,Orchard Park,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_AP,0,0,5.8,0,12.025
55997_G_11,Orchard Park,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_AP,0,0,5.8,0,12.025
55997_G_8,Orchard Park,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_AP,0,0,5.8,0,12.025
55997_G_9,Orchard Park,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_AP,0,0,5.8,0,12.025
56001_G_GE15,Waymart Wind,Onshore Wind,Wind,PJM_WMAC,0,0,64.5,0,0.0
56004_G_D-2,Mount Clinton,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,2.0,0,21.5
56004_G_D-3,Mount Clinton,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,2.0,0,21.5
56004_G_D-5,Mount Clinton,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,2.0,0,21.5
56004_G_D-7,Mount Clinton,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,2.0,0,21.5
56004_G_D-8,Mount Clinton,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,2.0,0,21.5
56004_G_MC-1,Mount Clinton,Combustion Turbine,Distillate Fuel Oil,PJM_Dom,0,0,9.0,0,21.5
56005_G_D-4,Pleasant Valley (VA),Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,2.0,0,21.5
56005_G_D-6,Pleasant Valley (VA),Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,2.0,0,21.5
56005_G_PV-1,Pleasant Valley (VA),Combustion Turbine,Distillate Fuel Oil,PJM_EMAC,0,0,9.0,0,21.5
56038_G_1,UMCP CHP Plant,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,9.4,0,12.025
56038_G_2,UMCP CHP Plant,Combustion Turbine,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,9.4,0,12.025
56038_G_3,UMCP CHP Plant,O/G Steam,"Natural Gas, Distillate Fuel Oil",PJM_SMAC,0,0,2.0,0,12.025
56052_G_GE15,"Meyersdale Windpower, LLC",Onshore Wind,Wind,PJM_PENE,0,0,30.0,0,0.0
56119_G_100,Middlesex County Utilities Authority,Landfill Gas,Landfill Gas,PJM_EMAC,0,0,4.1,0,1.5
56119_G_200,Middlesex County Utilities Authority,Landfill Gas,Landfill Gas,PJM_EMAC,0,0,4.1,0,1.5
56119_G_300,Middlesex County Utilities Authority,Landfill Gas,Landfill Gas,PJM_EMAC,0,0,10.6,0,1.5
56160_G_GEN1,"Mendota Hills, LLC",Onshore Wind,Wind,PJM_COMD,0,0,76.2,0,0.0
56181_G_1,Genoa Diesel Generating Station,Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,2.0,0,21.5
56181_G_2,Genoa Diesel Generating Station,Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,2.0,0,21.5
56181_G_3,Genoa Diesel Generating Station,Combustion Turbine,Distillate Fuel Oil,PJM_ATSI,0,0,2.0,0,21.5
56226_G_1,Bowling Green Wind,Onshore Wind,Wind,PJM_ATSI,0,0,1.8,0,0.0
56226_G_2,Bowling Green Wind,Onshore Wind,Wind,PJM_ATSI,0,0,1.8,0,0.0
56226_G_3,Bowling Green Wind,Onshore Wind,Wind,PJM_ATSI,0,0,1.8,0,0.0
56226_G_4,Bowling Green Wind,Onshore Wind,Wind,PJM_ATSI,0,0,1.8,0,0.0
56277_G_1,Bavarian LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56277_G_2,Bavarian LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56277_G_3,Bavarian LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56277_G_4,Bavarian LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56277_G_5,Bavarian LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,1.5,0,1.5
56278_G_1,Green Valley LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56278_G_2,Green Valley LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56278_G_3,Green Valley LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56279_G_1,Laurel Ridge LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56279_G_2,Laurel Ridge LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56279_G_3,Laurel Ridge LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56279_G_4,Laurel Ridge LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56279_G_5,Laurel Ridge LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56280_G_1,Hardin County LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56280_G_2,Hardin County LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56280_G_3,Hardin County LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
56288_G_1,Salem Water Plant,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.0,0,21.5
56289_G_1,Salem Street Dept,Combustion Turbine,Distillate Fuel Oil,PJM_West,0,0,2.0,0,21.5
56299_G_1,Wind Park Bear Creek,Onshore Wind,Wind,PJM_WMAC,0,0,24.0,0,0.0
56300_G_1,Jersey-Atlantic Wind Farm,Onshore Wind,Wind,PJM_EMAC,0,0,7.5,0,0.0
56327_G_1,Pendleton County LFGTE,Landfill Gas,Landfill Gas,PJM_West,0,0,0.8,0,1.5
