Time,Month,Day,Hour,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West
1408,2,59,17,6131.66170913124,8380.17041762863,10173.0553372149,13572.9109932156,18526.3644760005,2184.45006097566,8287.55213492743,7022.69230321703,23682.2439853747
1409,2,59,18,6169.0879542648,8353.01425250616,10842.9420982068,13589.5618475896,18439.6212546583,2179.55932990332,8284.84686010141,7011.1397925319,23961.3921169181
1410,2,59,19,6044.23299986677,8144.96902442239,10925.7246281635,13445.097454678,17978.6871833041,2132.81919507597,8123.68718175787,6832.19314725064,23605.01745582
1411,2,59,20,5928.69680390605,7943.7959291258,10770.0031582742,13148.7378270141,17223.3961412946,2067.71946638489,7808.73746124827,6559.3964737904,22819.3861494508
1412,2,59,21,5839.01386875939,7631.70438649758,10561.6900492734,12826.5077332057,16438.4275198081,2024.83827754972,7456.90652519804,6321.23481406394,22282.901345249
1413,2,59,22,5787.23233871608,7434.53778807402,10215.9676581919,12701.3566792441,15865.8576092946,1970.50064335257,7245.45447766164,6181.28583408169,21898.9627635629
1414,2,59,23,5761.97993933689,7329.97812134631,9803.54429780132,12621.6778218902,15306.866460391,1959.82414820921,7072.6317107414,6111.21457867976,21729.9870783723
1415,2,59,24,5778.3498258551,7318.21083107429,9459.10925225797,12630.5764265552,14968.8488224372,1972.45048637569,7006.79108942594,6092.76225398719,21813.9851951102
1416,3,60,1,5818.42093231832,7356.31449759633,9272.54364464581,12724.835930658,14800.7809169604,1972.39125878506,7035.34182300453,6164.39000761659,22108.0161393252
1417,3,60,2,5994.487237996,7558.48374310771,9139.07581242471,13075.8984396965,15048.780547051,2032.8024611849,7277.42837426922,6355.0047872817,22798.582336454
1418,3,60,3,6274.18523582997,7936.32209289042,9122.13290663329,13708.6869726351,15856.917773011,2176.75973470438,7864.45134042758,6806.13031604869,24281.3692368022
1419,3,60,4,6672.92549414971,8572.66486001453,9366.60442304071,14494.243570504,17139.0389656293,2365.02905515623,8604.67503032958,7511.27012411487,26441.1210420627
1420,3,60,5,6741.29464229544,8846.63409191516,10071.9600688204,14518.2477357648,17454.0988277125,2442.8431886757,8699.16399818288,7695.16576445263,27159.1581348283
1421,3,60,6,6522.92458834351,8867.45070538014,10898.9712581933,14063.6955596592,16980.7857396304,2401.95798687382,8347.0030730927,7556.24452240735,26966.6986822923
1422,3,60,7,6403.34869502743,8807.15719481013,11497.6801841162,13619.2111617267,16500.5317761215,2359.53342195863,7998.41642045973,7394.78180344649,26301.0345779566
1423,3,60,8,6246.56669372308,8740.81298620508,11729.3347138186,13321.1970439854,16387.0472007258,2359.7174306668,7757.42050103108,7301.11038992702,25748.189078551
1424,3,60,9,6124.83522610982,8626.98458748631,11900.6291729643,13027.9737426428,16327.5981469755,2359.34454522735,7587.02308171735,7182.30816294996,25201.6869066408
1425,3,60,10,6013.80338624402,8539.62035488273,11916.9359699833,12828.3563336899,16298.2503814181,2301.65395299177,7462.0344964598,7048.26526272848,24640.4426583424
1426,3,60,11,5901.28775396636,8529.59993103426,11921.4978558085,12649.98814388,16317.6020059927,2296.51592172973,7370.10523715718,6972.31270681666,24201.1600709919
1427,3,60,12,5802.60465998501,8343.3527412103,11919.7252731072,12548.4607343181,16387.1682434838,2232.02868715028,7306.23937006959,6842.55529436119,23736.2348085971
1428,3,60,13,5798.86685646275,8236.81531359661,11883.136961975,12543.951657519,16654.4150415839,2205.7285099386,7447.05987903288,6802.45678132985,23263.2887554222
1429,3,60,14,5801.84570850456,8386.73549677201,11888.713361359,12842.2574456944,17332.5953273251,2207.95977551207,7730.35408987824,6927.23286625037,23332.2866433083
1430,3,60,15,5998.81422105088,8524.94615947975,11968.2342546097,13381.0307814566,18379.2404813011,2245.83586576902,8245.2956579955,7169.29566063277,24009.4368086645
1431,3,60,16,6343.16049212157,8974.24686256091,12241.1545874626,14157.6448648425,19812.9490582072,2342.36284687452,8891.3563999714,7580.56000257269,25159.4903784781
1432,3,60,17,6524.07375788313,9170.03835610306,12720.9553286682,14473.632797003,20184.2089628233,2384.69500864204,9158.74595496154,7684.36605412735,25838.3731808934
1433,3,60,18,6595.10164638861,9085.77225091055,12918.3703537242,14485.7360432553,19993.9726385706,2358.50273947792,9101.27742474818,7575.8848600546,25726.7862867805
1434,3,60,19,6446.4091771552,8807.21720553263,12782.8917183821,14281.5540724403,19285.5785307631,2301.58548765525,8839.72576301021,7296.20459747765,25016.608527985
1435,3,60,20,6181.80426798935,8426.82032304378,12485.6881813456,13882.2307385089,18130.5150400603,2192.18657518914,8315.75217035613,6908.03253138934,23773.2643315004
1436,3,60,21,6011.85667591223,7977.29594257889,11950.1941612168,13495.3341547427,16933.8929310622,2078.23027157177,7808.61174945305,6592.83313991759,22512.3934544476
1437,3,60,22,5890.21923146546,7707.17418575667,11190.7946941089,13256.6547194827,15983.469909546,2037.74367997126,7399.49794196297,6387.10056527792,21732.9552904226
1438,3,60,23,5830.25303811275,7555.80396069983,10502.1528917373,13185.3912593561,15451.6981534869,2030.79297955995,7222.75471201633,6299.10001931777,21162.8706108973
1439,3,60,24,5736.72282155098,7501.40246212748,9988.13610808182,13218.3470157084,15089.6630718174,2009.38209320295,7130.18216869736,6295.45277041485,21098.9186722973
1440,3,61,1,5775.6620442254,7401.15786550359,9631.64166630958,13334.6952709374,14981.2926825988,2012.56937553277,7141.7278141035,6360.43731767117,20972.3999592275
1441,3,61,2,5846.91203585169,7496.96641202664,9463.14291226002,13598.0742618697,15243.1162571784,2068.20729246206,7380.65993838323,6571.98754738917,21275.0596802482
1442,3,61,3,6171.1612056667,7835.55907473448,9406.40272856493,14218.5251412902,16109.8745794394,2165.7388516712,7995.47086194509,7063.127202914,22424.8456082243
1443,3,61,4,6503.54417136665,8453.59029982995,9580.76452599847,14834.0496260197,17359.9310767815,2356.89188389299,8708.50118432339,7754.25621107335,24507.0363804473
1444,3,61,5,6603.00540829577,8727.44331031099,10199.8239922753,14838.4103899895,17649.05891792,2414.51558896715,8829.77314324961,7891.9469060898,25082.1157391951
1445,3,61,6,6478.18207794739,8816.89819839382,11042.7224214462,14367.8279912095,16888.0996715973,2402.85075487166,8609.05670729041,7650.17213165129,24912.6137425665
1446,3,61,7,6365.09958071785,8803.39143028827,11505.847529054,13886.4718387976,16319.7205340645,2383.01304245977,8320.83278277579,7423.77617871712,24548.5612774571
1447,3,61,8,6335.41876380889,8759.04450692841,11677.4526010987,13536.3811631033,15942.0271263018,2360.43146722285,8080.54453473781,7261.13592974121,24207.6301383792
1448,3,61,9,6283.03172862893,8657.34409913495,11758.2507423574,13343.9129413529,15684.2521687597,2355.1510254287,7879.29501385481,7137.09110416066,23871.392262788
1449,3,61,10,6286.66488351324,8516.75521952891,11784.4419509707,13348.6170863515,15444.4158014697,2339.70596587211,7697.59057920478,6975.96349077921,23500.8893954275
1450,3,61,11,6279.11169293731,8417.91019416703,11698.6585102931,13401.6165651018,15417.5180961272,2327.02208876372,7801.64525747272,6925.78004005498,23254.7034171563
1451,3,61,12,6185.80706529047,8250.69759602312,11752.2877967875,13483.0073835607,15548.4261449291,2318.35686275082,7930.6417310868,6866.15501583553,22879.4593844052
1452,3,61,13,6213.75070516345,8151.4554440756,11804.3756208186,13616.6408763251,16068.9763133634,2311.89587557894,8167.88793871491,6842.52851906136,22641.4794368374
1453,3,61,14,6216.24354148426,8173.96075125847,11778.1913507943,13880.7614616493,17042.304735804,2297.92838157395,8472.01832988763,6965.16166464999,22743.1847029195
1454,3,61,15,6313.05890742862,8258.53237091847,11777.9906345119,14243.1756824678,18177.0571705589,2320.82482074352,8926.38924581813,7185.44184433396,23231.2886898755
1455,3,61,16,6549.95210806117,8635.35568199673,11971.5889325924,14689.3099776526,19424.760755571,2385.26372817343,9270.55062412139,7432.58102228273,24249.5708562642
1456,3,61,17,6642.48720943166,8875.41610479027,12379.2038232905,14712.2910624697,19712.3603216985,2389.47274016836,9351.8362825803,7468.47318030855,25053.7271200689
1457,3,61,18,6579.29806210488,8842.15500801283,12760.2409438369,14532.0092133465,19519.0143397918,2357.68644363925,9229.93591375222,7296.43102676633,25028.2284286823
1458,3,61,19,6378.19016983002,8524.57623941877,12676.6821690607,14172.1745136648,18900.7645174589,2303.02778814579,8929.04191765226,7028.72912450069,24317.8721219272
1459,3,61,20,6124.99774942201,8115.88039389266,12425.9572786816,13645.8263159263,17838.7609694374,2190.39392550423,8447.60156425187,6700.99096978671,23238.6185157132
1460,3,61,21,5926.51409143977,7769.90929828863,11934.5683943038,13142.7025878113,16700.922879446,2070.00506840436,7906.78838764118,6356.28342649231,22113.5193188433
1461,3,61,22,5709.12751327829,7475.24100606679,11214.9625223829,12785.0943057079,15786.4728146427,2031.56277324513,7514.76447945671,6135.45772119467,21439.5719035146
1462,3,61,23,5645.19488265427,7326.46004181704,10599.2596860817,12536.7450950857,15149.0442713295,1980.94913757659,7239.874705595,6020.19585138479,21047.3912072473
1463,3,61,24,5558.53589499869,7234.92961022181,10130.964750804,12405.5872727448,14751.7378365062,1966.24290331497,7093.93498472189,5968.08455143913,21018.1548098497
1464,3,62,1,5555.6995637134,7196.31380292567,9873.40004813747,12389.5678626432,14526.7618775123,1959.55638499928,7038.92304149829,5954.09106489642,21184.1869285953
1465,3,62,2,5687.25829350462,7263.12034208634,9724.59278022597,12539.6480686824,14615.1424600303,2003.47005287318,7220.00941322442,6079.91805468565,21722.4166084347
1466,3,62,3,5894.16130875312,7680.44253759064,9721.30630859791,13002.122076332,15221.9382995189,2107.49374271208,7636.58571237014,6404.96055092404,23054.1168272109
1467,3,62,4,6258.30645135679,8321.4360667678,9964.290928142,13720.7330559736,16013.4069338783,2280.65447645934,8373.67595008354,6908.91528341538,25320.6373030808
1468,3,62,5,6434.15127532304,8608.58595081222,10600.8939360478,13928.5638952039,16626.1642492174,2372.80713982471,8650.18511280902,7172.0231792156,26301.0857302332
1469,3,62,6,6353.8476308874,8653.53660890071,11434.2522876349,13873.9497452088,17241.5138649445,2364.06603200107,8645.15524379593,7324.26685362978,26472.3194437101
1470,3,62,7,6401.44176955728,8725.37446816278,11799.7642273535,13722.4128032234,17738.1199591627,2368.50378407245,8605.49086382986,7440.46636112045,26553.3308695082
1471,3,62,8,6370.64360089104,8824.23805488018,11840.3704633614,13617.1977025273,18116.3540027359,2359.81435468251,8521.84969068647,7562.91448754567,26463.5164017543
1472,3,62,9,6340.20558465983,8747.68338964148,11777.2554018329,13395.3174068728,18472.2354209872,2367.46126463407,8402.50310184918,7560.08881720891,26318.2616490014
1473,3,62,10,6240.47966532069,8749.98684016068,11844.7372299674,13038.3224944233,18831.450774464,2327.97993839441,8283.63733323719,7513.65331908769,26091.7737603184
1474,3,62,11,6178.02042296689,8769.54190969588,11802.7652283849,12782.782457608,18777.6218516987,2330.07297223047,8236.87045831623,7403.56106684745,25915.8363733682
1475,3,62,12,6118.54959405121,8746.46864035141,11769.9841711591,12626.1186211172,18583.4604909418,2274.42005045839,8115.89204460041,7248.25649311933,25621.2508798302
1476,3,62,13,6157.39467957338,8718.57310315219,11800.1690376802,12620.8156389194,18393.777847358,2254.43505085697,8245.29223291247,7124.66834594148,25315.6393725515
1477,3,62,14,6250.70948358676,8769.67459536342,11782.9319278527,12822.113459778,18405.0015470571,2258.01791738336,8453.87786686803,7179.68981950247,25399.5660766333
1478,3,62,15,6418.58567635458,8856.79832308162,11885.6999702051,13303.5704619552,18897.1077236558,2288.05561132456,8819.48344454818,7310.04021373795,26094.8388598895
1479,3,62,16,6655.64518801459,9110.75368305043,12125.0974537138,13950.0040590824,19759.1732643379,2385.40955880257,9239.9037107775,7525.73607781425,26959.1123772549
1480,3,62,17,6729.23455695156,9342.16513642987,12615.7023650068,14166.3174714416,19732.7087084123,2399.62308548252,9380.78879715632,7483.26503390753,27789.5001449453
1481,3,62,18,6672.03260661319,9201.46781621553,13000.1975565245,14131.9808880724,19446.6926682182,2378.95726363575,9201.8315105078,7370.82096040039,27390.6917746878
1482,3,62,19,6520.95769154473,8944.10698512607,12911.2850323611,13860.2260531616,18718.0217466774,2313.04386257582,8953.6955109195,7124.48328494246,26758.6247359064
1483,3,62,20,6220.9810103113,8570.2585127873,12713.0618717848,13431.2203538698,17659.7522363901,2198.90011939606,8397.44261859512,6713.59266194423,25488.9086045566
1484,3,62,21,6047.02822887879,8133.26889821631,12184.6966704875,13051.2089298255,16573.443867129,2116.00573978345,7808.99841526445,6382.50869725826,24270.6184066347
1485,3,62,22,5911.53852904811,7895.17281093516,11449.2468306897,12808.4581537494,15613.4046389791,2051.97194763415,7401.2598248583,6142.55425981955,23615.1045635178
1486,3,62,23,5858.11094254668,7706.48407857266,10802.5493300516,12747.5378870893,15039.2362512047,2040.08968216701,7163.8966975508,6042.03796594126,23170.6363982031
1487,3,62,24,5816.33655626214,7636.04783463427,10358.8217978087,12728.6952553956,14677.584461681,1994.76790789955,7042.19198596514,6032.05634326179,22958.2539296998
1488,3,63,1,5813.95717663481,7614.19649079769,10096.2126939569,12831.9119517078,14491.1844556918,1991.6649105314,7049.12773590757,6041.82974446126,23001.4370276087
1489,3,63,2,5954.01956687356,7742.03642266932,9917.09574701271,13223.468484362,14658.8622501355,2051.8031251072,7254.1271993942,6233.36346637843,23593.9492994822
1490,3,63,3,6180.22111998761,8095.77121213531,9870.69847313972,13789.7301690202,15351.6746859717,2151.66352832666,7795.07309765953,6681.62166865286,24894.6493795413
1491,3,63,4,6664.93287681081,8669.28391771763,10129.4377546809,14588.0395541463,16167.0656473226,2336.20171877955,8554.9209894376,7365.35380557054,27051.6708053296
1492,3,63,5,6657.70074561653,8881.865376841,10741.8278210333,14571.6775691036,16854.8022520122,2414.5449329352,8630.67308049616,7596.32233360336,27858.9527886242
1493,3,63,6,6536.81317380624,8912.71609040938,11525.4308287887,13920.425330875,16997.2861368911,2421.45571983077,8249.36174818592,7539.87167258026,27637.2917169867
1494,3,63,7,6463.98924791219,8974.96854045846,11868.6209019738,13491.0966476089,16925.1365995999,2396.29518945562,7932.50813856989,7469.14245937263,27434.3506992264
1495,3,63,8,6435.09235337051,8982.14390609434,11934.5835630672,13225.0496458795,16880.0174051041,2411.24810620785,7713.20745417222,7368.53034018984,27397.2008580075
1496,3,63,9,6300.73820170738,8978.17618583603,11912.8916988607,13143.5857618162,16806.8621255829,2392.40808353804,7664.4246400719,7249.88205728995,27167.9152163774
1497,3,63,10,6341.9681441528,9000.42208879656,11939.9078360124,13046.443358808,16701.0037855916,2363.74667861093,7659.50855652051,7177.12967751023,26971.6129667307
1498,3,63,11,6297.15563208118,9015.69411322923,11893.7679198167,13070.9198164939,16773.3288332538,2348.36048880787,7793.45049572458,7173.40428261457,26918.580773009
1499,3,63,12,6302.52672783123,8923.91588484583,11839.7799385352,13139.5372425175,16963.8166795959,2316.92701121642,7839.73787555407,7154.1437732059,26750.3420347749
1500,3,63,13,6324.75039862884,8893.43203947411,11814.4027376846,13096.3092176088,17239.7360510865,2286.98551433225,7931.10984609429,7165.06024957581,26672.9549430104
1501,3,63,14,6459.30307143549,8984.64516359967,11804.7280865788,13339.5088805881,17902.154271366,2323.38916452449,8189.67021227759,7308.65528959868,27089.6970499558
1502,3,63,15,6605.05020953068,9142.57250435166,11805.7472701997,13891.6610374066,18824.2153517375,2360.10483422647,8755.73739058009,7538.82000125603,27594.6938806632
1503,3,63,16,6864.7054155423,9417.82210524055,11967.8537371902,14500.0732323128,20105.8473547688,2425.14751602943,9315.30627984294,7854.48034906258,28476.2855470319
1504,3,63,17,6991.40693769886,9540.76182138718,12323.242181158,14758.2248531538,20458.6913431453,2447.08828763099,9517.2471745681,7928.73669333818,29109.4089147882
1505,3,63,18,6968.18652841215,9455.69836104545,12914.6498891888,14726.5839119326,20266.7372673599,2449.56507525828,9460.94320152728,7795.58950255719,28875.7784718137
1506,3,63,19,6811.60801007103,9142.89610226991,12868.0250800903,14489.470017934,19613.2622376107,2376.76473381655,9203.66583851105,7545.72244663065,28126.0061983578
1507,3,63,20,6518.14490830126,8685.01096985128,12636.4788575502,13998.3815224911,18468.5278580977,2276.38953613346,8678.7164618518,7136.16159823766,26911.2918662726
1508,3,63,21,6260.05489367782,8263.17300838431,12120.3135759656,13550.1833212449,17287.9974269715,2190.8968815311,8167.50419460936,6782.04079962332,25653.18447028
1509,3,63,22,6147.11890677434,7959.98816295594,11376.5509239207,13328.3401347513,16388.4882218533,2106.85939527866,7703.96352637446,6586.21259024303,24969.9816503261
