Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,208,7288.025739,9656.96078,12282.80208,15057.71409,20255.45616,2496.375745,9570.857118,8239.070994,30990.8373
,,,,,,,,209,7317.953424,9581.709369,13043.61883,15193.2301,20320.57008,2479.275133,9636.857138,8232.986471,30789.62237
,,,,,,,,210,7274.961021,9460.621529,13091.56103,15294.68277,20423.85877,2462.881566,9752.010156,8265.170134,30700.67582
,,,,,,,,211,7262.407992,9208.557914,13020.9354,15244.02891,20082.79626,2395.835405,9703.447744,8116.284139,30181.73224
,,,,,,,,212,7113.533701,8983.787108,12908.22161,15171.96453,19581.23614,2317.004478,9501.116265,7920.00995,29605.23376
,,,,,,,,213,6922.371975,8612.387393,12693.88358,15013.06138,18874.946,2228.26667,9261.897187,7678.980964,28789.08869
,,,,,,,,214,6826.055439,8373.720104,12314.65332,14935.49805,18173.77973,2170.43109,9070.524585,7499.071372,28261.88225
,,,,,,,,215,6708.494013,8189.198206,11850.37123,14913.55413,17731.90488,2131.350241,8915.091517,7449.640263,27938.0757
,,,,,,,,216,6717.162837,8074.572377,11509.70246,14998.37872,17406.83444,2109.999054,8850.158948,7383.211287,27899.15982
,,,,,,,,217,6743.301033,8050.466258,11269.08478,15085.33965,17272.32897,2114.456639,8837.426449,7440.509466,28037.19206
,,,,,,,,218,6814.229832,8053.221764,11066.70206,15265.63832,17311.93539,2117.659879,8933.830551,7497.768903,28381.93319
,,,,,,,,219,6948.617974,8143.704508,10963.37962,15545.59232,17539.49804,2163.194141,9119.128299,7690.214182,28920.54188
,,,,,,,,220,7120.961801,8337.058824,10949.51627,15890.82244,17963.52408,2225.405557,9396.936684,8048.79496,29687.67698
,,,,,,,,221,7355.410186,8563.852539,11140.7623,16246.92959,18285.9882,2302.676493,9649.307969,8280.500976,30667.70859
,,,,,,,,222,7417.120146,8712.578506,11381.05029,16318.65922,18612.15418,2376.317968,9731.417548,8422.0941,31080.33945
,,,,,,,,223,7331.491559,8781.068688,11483.08916,16017.67443,18511.47324,2386.953244,9587.486809,8405.872199,30693.88292
,,,,,,,,224,7192.008749,8672.857306,11500.00906,15674.79794,18251.81367,2381.749727,9343.770842,8333.62606,29724.47096
,,,,,,,,225,7079.93368,8653.175637,11577.27742,15355.00458,18104.60522,2357.128767,9169.118802,8188.236877,28782.11804
,,,,,,,,226,6917.412192,8634.625607,11713.13004,15045.20317,17921.78235,2327.122681,8954.715669,8030.795186,28069.34679
,,,,,,,,227,6744.72709,8514.160445,11684.49524,14770.2913,17822.63826,2286.614518,8843.155513,7870.882031,27397.60595
,,,,,,,,228,6638.498866,8500.179219,11705.30866,14674.44814,18119.37739,2271.231688,8866.854016,7790.635885,26956.47629
,,,,,,,,229,6614.725232,8513.457292,11738.08019,14762.01417,18602.36402,2270.779649,8975.920602,7800.312775,27056.78298
,,,,,,,,230,6865.097688,8707.029527,11845.49876,15310.48478,19731.73647,2339.934549,9452.183557,8145.88679,27814.4702
,,,,,,,,231,7381.14239,9242.283097,12037.65104,16156.30326,21292.06198,2465.551688,10201.17248,8715.431928,29463.3329
,,,,,,,,232,7550.525898,9512.61854,12554.11243,16512.69603,21726.13776,2527.976531,10512.94648,8845.934602,30768.50196
,,,,,,,,233,7575.3375,9536.227736,13087.86483,16594.75311,21787.42159,2527.988787,10560.71028,8788.30998,30907.00361
,,,,,,,,234,7593.29486,9508.429495,13161.1386,16614.72625,21610.96352,2509.279715,10599.56611,8716.257447,30906.55968
,,,,,,,,235,7494.287546,9366.881019,13145.7086,16459.95684,21161.37282,2457.135844,10430.81173,8540.844904,30667.53817
,,,,,,,,236,7322.790111,9075.668714,12937.54248,16148.92148,20381.82796,2389.573889,10071.54592,8289.433235,29938.69916
,,,,,,,,237,7202.075637,8834.983802,12638.99545,15911.36958,19529.27561,2336.216904,9702.892281,8031.246568,29255.69569
,,,,,,,,238,7099.923664,8652.165785,12280.73157,15771.2925,18926.28435,2304.531035,9519.273788,7911.779706,28922.20192
,,,,,,,,239,7084.370588,8469.962589,11693.87173,15671.53147,18323.90209,2275.941381,9340.809713,7859.352519,28806.21285
,,,,,,,,240,7075.79705,8391.267956,11342.66601,15664.08774,17952.2329,2270.842184,9247.094499,7879.305936,28610.78642
,,,,,,,,241,7119.369569,8414.353338,11072.2523,15730.20421,17762.76844,2273.023768,9259.835708,7913.904,28873.29964
,,,,,,,,242,7295.77657,8516.151098,10806.81156,15894.10019,17896.94632,2331.861956,9420.045773,8085.34377,29233.73668
,,,,,,,,243,7539.464193,8812.288648,10794.34684,16292.04666,18445.85657,2437.104755,9784.281748,8551.104375,30169.83681
,,,,,,,,244,7808.555318,9275.442447,10954.71983,16706.51611,19295.25411,2608.277212,10193.71192,9086.466533,31450.72942
,,,,,,,,245,8068.903098,9657.000324,11330.71079,16965.20174,20000.90562,2707.532005,10441.54216,9412.723611,32385.56787
,,,,,,,,246,8048.238911,9756.096827,12085.61899,16856.09417,20321.11934,2744.815577,10400.19671,9511.582691,32497.51062
,,,,,,,,247,7927.375318,9918.110124,12507.92211,16531.08526,20391.43677,2764.981696,10276.55563,9495.288292,32312.43041
,,,,,,,,248,7814.935389,9923.049656,12714.65845,16138.4049,20246.5891,2752.258805,10062.0226,9480.552413,31773.1014
,,,,,,,,249,7632.648138,9869.238189,12921.80876,15724.36131,20159.3443,2763.56393,9901.444126,9404.727972,31109.36544
,,,,,,,,250,7472.600564,9741.85854,12930.20048,15243.44807,20003.84916,2715.842284,9782.576533,9225.581346,30399.84012
,,,,,,,,251,7331.711947,9751.963475,12969.26666,14927.45426,19874.10861,2701.628074,9673.92033,9100.079575,29847.78042
,,,,,,,,252,7197.556164,9700.569332,13033.49665,14629.77161,19853.65488,2630.44508,9507.08098,8930.170147,29378.40851
,,,,,,,,253,7146.479461,9636.725176,13169.94446,14605.44884,20198.57719,2583.886894,9629.474674,8784.273331,28992.48653
,,,,,,,,254,7251.813062,9702.367682,13255.08227,15042.74686,21051.95118,2620.737817,9986.574634,8932.213749,29183.25212
,,,,,,,,255,7571.116253,10001.52501,13373.20356,15864.81352,22364.86289,2672.343328,10581.48307,9276.687133,30195.8919
,,,,,,,,256,7726.526738,10199.17395,13772.42911,16268.81931,22773.85546,2695.866962,10781.23662,9241.827206,31085.81012
,,,,,,,,257,7649.624003,10064.13545,14509.36449,16395.70019,22761.66406,2692.789778,10746.33194,9124.538396,31101.10338
,,,,,,,,258,7560.784205,9903.678586,14525.34312,16369.99354,22361.58423,2639.8696,10596.49497,8929.740852,30761.90595
,,,,,,,,259,7321.137365,9603.700694,14389.17397,16049.0893,21479.43636,2567.557436,10217.43338,8542.187347,29644.13931
,,,,,,,,260,7017.748079,9071.707259,14143.26423,15524.31679,20132.07887,2443.256234,9573.24593,8071.241534,28801.70049
,,,,,,,,261,6740.080996,8657.100747,13618.09379,15063.16217,18801.34971,2331.879531,8951.898655,7692.052406,27546.53412
,,,,,,,,262,6580.051539,8439.92642,12932.50609,14714.38018,17793.738,2241.592669,8469.821738,7379.006643,27087.79016
,,,,,,,,263,6456.621542,8221.904164,12283.36879,14524.98481,17171.33507,2200.911522,8179.374137,7296.455529,26779.9182
,,,,,,,,264,6394.192295,8126.614636,11862.41426,14455.40011,16697.57268,2176.919256,8019.568252,7237.640578,26762.53217
,,,,,,,,265,6411.758128,8190.883364,11601.41634,14452.55528,16488.90406,2169.754342,8012.87312,7212.512118,27074.04076
,,,,,,,,266,6543.971607,8282.392671,11438.62027,14699.55498,16686.5182,2209.728804,8159.363845,7381.896782,27630.33287
,,,,,,,,267,6743.975136,8668.354136,11409.96817,15198.60257,17438.78141,2281.081098,8632.405208,7798.540726,28842.95063
,,,,,,,,268,7043.196813,9262.261795,11529.7116,15925.26048,18832.38129,2470.612209,9346.148673,8409.516814,30709.82861
,,,,,,,,269,7258.2426,9794.839881,12056.22531,16216.00473,19694.33123,2591.95145,9658.801058,8674.052707,32041.47987
,,,,,,,,270,7195.513833,9851.946156,12915.51459,16039.11158,19661.03,2574.872209,9580.483427,8703.348897,32247.13723
,,,,,,,,271,7134.797511,9909.262054,13361.18178,15617.92921,19274.63175,2601.022719,9429.43923,8707.624449,32119.66683
,,,,,,,,272,7091.232953,9983.892522,13377.94887,15164.67508,18800.3685,2593.928535,9203.470384,8657.082877,31904.30205
,,,,,,,,273,7039.665363,9890.852515,13323.05732,14666.95386,18472.74962,2592.620199,8874.121398,8572.367458,31521.64672
,,,,,,,,274,7014.65992,9832.962796,13274.24724,14191.58099,18130.05534,2562.923752,8527.73563,8504.451566,31262.44443
,,,,,,,,275,6982.608954,9853.793444,13158.6964,13914.04008,18027.16973,2567.023736,8422.313193,8413.415324,30905.69915
,,,,,,,,276,6965.976132,9744.388618,13021.54347,13796.8394,18157.4421,2551.756117,8394.761082,8327.24203,30648.84345
,,,,,,,,277,7008.513968,9715.244176,12969.58258,13943.77172,18627.23761,2528.602858,8569.258906,8246.315281,30581.68876
,,,,,,,,278,7128.561251,9842.112508,12931.01609,14356.17444,19569.07769,2529.229987,9028.910117,8397.95508,31186.27335
,,,,,,,,279,7476.530489,10277.26032,12983.26187,15117.76611,21059.29262,2637.321747,9697.564112,8758.11187,32558.926
,,,,,,,,280,7553.618168,10554.45139,13452.08892,15451.17735,21530.7797,2653.654331,10021.20758,8764.770566,33661.45772
,,,,,,,,281,7617.484801,10588.24833,14250.51094,15620.74247,21621.64021,2649.607017,10081.64794,8646.273815,33781.93379
,,,,,,,,282,7489.364114,10544.86739,14341.5553,15552.96004,21357.56505,2602.383126,9964.969382,8402.599499,33494.0679
,,,,,,,,283,7301.733067,10304.66447,14243.44335,15275.42848,20491.53428,2512.12668,9614.692508,8046.971917,32759.51132
,,,,,,,,284,7039.918308,9850.731814,13986.41365,14764.12752,19194.33439,2401.865233,9010.830476,7617.937615,31674.20012
,,,,,,,,285,6797.733601,9395.023882,13493.05083,14306.78062,17820.84132,2315.047654,8409.650011,7252.215289,30515.88398
,,,,,,,,286,6631.053318,9077.880082,12790.03283,14008.43829,16744.9292,2258.123994,7968.762123,6982.526978,29977.3
,,,,,,,,287,6552.432033,8936.45441,12129.26459,13858.8909,16097.03028,2237.011717,7725.872593,6847.771821,29582.1863
,,,,,,,,288,6557.891593,8849.774793,11718.00665,13795.48351,15695.72235,2208.426675,7569.978051,6814.017644,29480.55071
,,,,,,,,289,6613.226984,8841.039322,11425.14035,13846.61577,15467.7601,2219.646201,7599.419758,6828.072202,29567.29048
,,,,,,,,290,6730.535442,8948.99396,11301.90494,14058.49576,15681.34349,2261.367964,7855.962503,7010.402335,29976.59249
,,,,,,,,291,7012.307484,9320.132431,11257.01022,14555.87009,16445.3362,2364.796771,8413.469371,7397.308628,31046.87442
,,,,,,,,292,7399.244503,9890.3595,11445.46577,15189.79439,17764.43802,2543.068691,9147.954175,7968.420756,32874.03651
,,,,,,,,293,7566.209449,10345.96376,12035.37377,15552.69253,18702.56987,2648.806722,9620.944286,8378.595301,33748.52676
,,,,,,,,294,7706.481859,10386.86381,13037.00926,15609.52634,19047.15043,2700.664465,9808.741192,8488.260688,34149.43734
,,,,,,,,295,7737.303612,10295.52108,13521.36891,15612.3137,19381.50246,2681.255352,9870.148884,8587.413958,33716.37208
,,,,,,,,296,7673.813216,10184.61072,13479.8432,15537.8997,19607.84639,2658.155367,9969.030389,8668.775071,33334.21442
,,,,,,,,297,7623.506683,10047.29131,13364.00729,15665.72322,19790.48918,2636.605029,10022.47417,8686.140631,32639.45424
,,,,,,,,298,7583.311231,9935.048071,13330.1297,15720.93914,19765.95093,2612.210059,9974.165795,8659.594141,31976.82685
,,,,,,,,299,7453.150483,9867.734298,13209.40925,15845.30102,19776.11955,2608.332929,9993.83978,8610.560076,31552.54932
,,,,,,,,300,7386.051952,9767.997761,13115.50338,15898.54516,19853.59743,2564.040569,10007.82871,8551.955049,31015.1075
,,,,,,,,301,7387.381791,9788.081664,13096.12717,16028.99455,20298.9291,2546.432431,10101.72313,8534.334261,30819.96101
,,,,,,,,302,7551.059077,9918.753866,13059.96918,16342.64453,21166.07618,2597.013664,10444.90312,8640.579445,31231.97461
,,,,,,,,303,7921.082287,10298.9642,13137.00884,16991.80768,22586.65908,2701.291597,11080.49354,9175.117097,32572.81963
,,,,,,,,304,8154.319067,10688.3842,13604.04978,17252.90202,23122.17196,2738.536649,11353.7747,9315.862974,33575.33441
,,,,,,,,305,8175.379179,10635.14272,14465.91396,17268.66766,23202.00646,2735.158022,11445.20486,9271.547434,33751.76821
,,,,,,,,306,8139.783937,10533.76539,14573.77821,17165.90855,22926.49093,2700.091426,11267.44678,9157.920919,33643.2708
,,,,,,,,307,8034.561618,10266.08181,14501.4333,16804.50362,22141.81792,2629.943601,10968.44326,8870.082565,33302.73346
,,,,,,,,308,7734.80211,9818.229827,14227.68407,16408.85164,20916.369,2544.427122,10405.03796,8493.931359,32341.87119
,,,,,,,,309,7511.452532,9425.717769,13652.69015,16035.37387,19652.77153,2417.100639,9897.086815,8210.12617,31660.60611
,,,,,,,,310,7414.458991,9105.996139,12884.6676,15835.04189,18736.30989,2371.652249,9523.480602,8065.64445,31094.04025
,,,,,,,,311,7258.99636,8849.440766,12186.72418,15777.66389,18211.91297,2334.971663,9343.596625,8003.971174,30936.23484
,,,,,,,,312,7225.0725,8778.718732,11739.63985,15806.20772,17879.56561,2323.607084,9268.790646,7977.445758,30832.35035
,,,,,,,,313,7252.002613,8753.28834,11421.21181,15880.32142,17772.20195,2332.65249,9300.031625,8071.541791,30943.93638
,,,,,,,,314,7372.549292,8813.787486,11221.13008,16137.77945,17991.43113,2360.64661,9461.685304,8180.241322,31417.12445
,,,,,,,,315,7595.823448,9185.3394,11123.41875,16561.30664,18735.26662,2466.772395,9962.257455,8648.827698,32636.68351
,,,,,,,,316,7943.510258,9825.120225,11337.63951,17166.89761,20188.78344,2649.410342,10676.33378,9315.113154,34422.47162
,,,,,,,,317,8082.434841,10253.90877,11862.69211,17459.77814,21062.16529,2761.260811,10928.64806,9555.249382,35372.42045
,,,,,,,,318,7906.769584,10193.38468,12837.13534,17179.0058,20755.6116,2728.139311,10625.06932,9383.958329,34906.32722
,,,,,,,,319,7612.551772,10108.16739,13231.78953,16443.789,20251.15466,2701.84148,10025.1198,9041.876707,33863.41836
,,,,,,,,320,7346.417848,9939.049154,13189.91857,15803.46287,19741.33659,2671.300576,9588.235697,8757.231527,32673.83172
,,,,,,,,321,7172.697231,9738.923493,13092.18781,15318.58717,19386.36647,2649.157134,9200.195583,8553.860169,31515.23304
,,,,,,,,322,6976.393044,9589.617054,13037.06003,14869.43742,18975.2004,2604.501488,8825.178305,8364.534345,30530.67565
,,,,,,,,323,6835.848353,9571.586879,12848.98361,14510.63574,18779.32736,2556.909848,8663.336402,8227.317713,29762.11351
,,,,,,,,324,6722.29011,9472.315227,12720.06431,14186.18455,18736.24244,2508.684507,8539.0157,8082.334003,29109.10202
,,,,,,,,325,6673.687888,9415.461504,12651.00733,14129.57709,19171.28267,2472.10416,8621.207093,8050.549415,28525.19844
,,,,,,,,326,6820.976272,9511.728354,12590.46147,14488.41968,20171.14677,2487.752733,9022.530131,8282.149467,28803.96109
,,,,,,,,327,7177.617096,9933.183953,12623.45032,15367.34997,21704.89409,2597.100058,9731.009793,8759.909144,30161.5475
,,,,,,,,328,7385.367114,10257.90101,13016.41801,15863.47122,22418.52763,2656.377095,10088.98718,8912.719324,31561.9253
,,,,,,,,329,7426.080991,10228.18484,13835.65199,15990.39694,22568.37652,2634.541112,10205.79867,8918.687776,31809.20553
,,,,,,,,330,7412.921592,10130.24176,13885.38639,15904.05895,22388.20561,2608.280374,10150.34554,8771.498619,31588.56395
,,,,,,,,331,7255.824764,9822.720912,13745.03368,15650.26334,21661.04243,2547.429252,9873.729419,8532.993202,30918.3037
,,,,,,,,332,6947.000498,9355.672387,13447.82738,15170.69617,20466.62322,2437.053986,9324.644436,8158.384271,29810.63087
,,,,,,,,333,6695.199624,8866.782288,12876.28601,14738.76515,19213.36146,2335.056683,8767.35966,7866.107436,28745.13259
,,,,,,,,334,6508.047744,8510.306111,12106.73145,14441.14945,18243.092,2276.911247,8413.063939,7619.529625,27984.83717
,,,,,,,,335,6401.055897,8314.055365,11386.56743,14336.8662,17646.3188,2225.467088,8185.475067,7526.595313,27771.31778
,,,,,,,,336,6363.93822,8203.759938,10933.62206,14281.66088,17285.10398,2181.471128,8051.452678,7509.657874,27586.89312
,,,,,,,,337,6332.464098,8217.670496,10609.29062,14366.38564,17129.28729,2190.055922,8044.888867,7583.4824,27681.59332
,,,,,,,,338,6458.426381,8308.193826,10414.35365,14596.02244,17328.16526,2224.836502,8281.450839,7749.981793,28184.77544
,,,,,,,,339,6680.527479,8626.297224,10368.9728,15133.99079,18124.91579,2311.325837,8768.719498,8169.776396,29322.58561
,,,,,,,,340,7052.695111,9272.465464,10535.08992,15853.38416,19523.99571,2492.895841,9559.452321,8852.127758,31213.90661
,,,,,,,,341,7266.130264,9715.405398,11099.40948,16157.86177,20228.97198,2586.237379,9830.228981,9132.82589,32432.03848
,,,,,,,,342,7161.261027,9689.227595,12054.07284,15690.6865,19877.54862,2588.345537,9491.319567,9001.829462,32055.38274
,,,,,,,,343,6955.702333,9546.058686,12420.04052,14851.77838,19343.91911,2567.399867,8829.52084,8746.487301,30810.21916
,,,,,,,,344,6778.590019,9441.379509,12363.62098,14187.93084,18745.0586,2537.838874,8358.826278,8517.065544,29704.23911
,,,,,,,,345,6606.227339,9327.328194,12309.16951,13728.9013,18262.42865,2475.813422,8071.908393,8229.323387,28543.80078
,,,,,,,,346,6397.968942,9177.931255,12280.84362,13377.36979,17844.30681,2428.381659,7867.456336,7967.559792,27573.02669
,,,,,,,,347,6290.01879,9075.902524,12179.81189,13131.4845,17610.74683,2406.764767,7749.086066,7806.380772,26893.15875
,,,,,,,,348,6223.763924,8938.575026,12074.18117,12951.00835,17610.44183,2345.541826,7691.943989,7607.372136,26217.95214
,,,,,,,,349,6173.031953,8807.707311,12076.85246,12977.19614,17964.93515,2303.858296,7805.782702,7495.187184,25633.64332
,,,,,,,,350,6289.798226,8875.062654,12012.81907,13297.021,18785.18121,2294.584058,8159.776568,7626.939864,25816.91692
,,,,,,,,351,6603.269228,9194.393921,12000.78395,14028.87698,20252.24605,2364.603353,8850.961142,8033.404544,26931.83558
,,,,,,,,352,6802.895841,9479.573784,12462.13969,14519.67967,20922.39618,2405.160717,9197.668678,8135.713511,28231.38194
,,,,,,,,353,6815.499925,9405.564873,13171.53664,14638.83603,21018.47587,2391.527707,9305.6589,8083.170936,28250.28729
,,,,,,,,354,6776.702793,9253.576928,13179.41973,14695.66281,20791.85692,2370.828984,9260.517167,7930.786402,28241.54001
,,,,,,,,355,6661.230548,9009.337686,12951.10809,14540.36238,20223.77882,2287.062891,9079.211428,7718.304146,27665.12978
,,,,,,,,356,6437.698811,8684.754711,12648.39889,14273.73882,19202.63873,2202.504981,8723.01888,7333.346961,26857.16375
,,,,,,,,357,6188.185117,8223.470057,12174.47161,13888.98154,18052.64925,2098.482945,8287.494621,7043.829786,25688.10865
,,,,,,,,358,5984.822776,7841.756567,11364.78581,13546.6757,16858.36346,2011.203605,7869.898058,6756.936254,24748.47869
,,,,,,,,359,5902.19151,7669.213096,10699.60973,13416.4243,16243.3564,1980.01006,7639.346949,6595.040024,24173.26759
,,,,,,,,360,5812.611691,7521.909995,10298.66501,13338.68009,15842.7906,1955.16783,7507.375282,6517.889741,23944.24628
,,,,,,,,361,5783.849486,7476.407703,9939.570657,13394.89385,15562.5729,1916.087858,7439.19363,6502.991925,23686.02944
,,,,,,,,362,5881.218509,7409.794264,9658.16972,13482.8383,15499.42876,1959.315381,7464.063645,6541.218018,23762.99477
,,,,,,,,363,5888.250349,7525.50563,9567.257124,13716.32338,15673.1092,1999.340091,7635.078468,6701.624985,24065.81282
,,,,,,,,364,6053.915093,7804.573243,9548.874156,13971.0604,16147.50661,2040.851561,7914.315876,6916.444661,24635.4127
,,,,,,,,365,6156.836482,8016.902154,9855.53377,14246.87705,16515.78215,2121.237403,8116.915792,7149.94984,25219.29653
,,,,,,,,366,6154.112222,8101.347197,10230.01995,14139.27133,16629.58167,2155.311649,8161.400235,7251.585504,25531.1762
,,,,,,,,367,6103.549427,8151.70779,10465.24796,13698.05315,16397.99658,2196.287699,7903.907389,7171.5467,25356.11744
,,,,,,,,368,5975.801233,8139.365742,10602.6111,13247.614,16005.2706,2193.129368,7596.411626,7083.878764,24926.59038
,,,,,,,,369,5848.220486,8017.949368,10630.21434,12913.68306,15801.06274,2157.811198,7342.290642,7027.501369,24124.14282
,,,,,,,,370,5726.12388,7824.155537,10673.00103,12584.31097,15483.95861,2128.410664,7119.832275,6853.977716,23252.4679
,,,,,,,,371,5586.820469,7689.549467,10526.77892,12319.03263,15234.62144,2068.767567,7023.385828,6712.365962,22626.38218
,,,,,,,,372,5459.976944,7640.492236,10426.52672,12174.8976,15391.50131,2043.897743,7016.427386,6625.208388,22163.62715
,,,,,,,,373,5457.406351,7587.132567,10244.78093,12164.75205,15723.05835,2041.638827,6975.837888,6580.469352,21912.076
,,,,,,,,374,5538.878656,7717.623245,10186.05557,12377.50734,16507.39724,2055.028628,7202.367621,6709.706605,22293.79838
