Resource,Zone,Model,New_Build,Can_Retire,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Min_Power,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,region,cluster
56684_G_44,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56684_G_45,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56684_G_46,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56684_G_47,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56684_G_48,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56684_G_5,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56684_G_6,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56684_G_7,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56684_G_8,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56684_G_9,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_1,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_10,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_11,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_12,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_13,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_14,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_15,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_16,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_17,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_18,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_19,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_2,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_20,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_21,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_22,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_23,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_24,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_25,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_26,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_27,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_28,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_29,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_3,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_30,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_31,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_32,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_33,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_34,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_35,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_36,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_4,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_5,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_6,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_7,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_8,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56686_G_9,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56687_G_1,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_10,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_11,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_12,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_13,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_14,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_15,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_16,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_17,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_18,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_19,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_2,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_20,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_21,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_22,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_23,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_24,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_25,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_26,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_27,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_28,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_29,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_3,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_30,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_31,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_32,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_33,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_34,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_35,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_36,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_37,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_38,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_39,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_4,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_40,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_41,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_42,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_43,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_44,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_45,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_46,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_47,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_48,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_5,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_6,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_7,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_8,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56687_G_9,1,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_AP,1
56690_G_1,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_10,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_11,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_12,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_13,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_14,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_15,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_16,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_17,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_18,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_2,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_3,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_4,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_5,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_6,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_7,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_8,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56690_G_9,8,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Distillate Fuel Oil,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_WMAC,1
56693_G_1,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_10,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_11,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_12,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_13,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_14,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_15,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_16,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_17,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_18,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_19,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_2,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_20,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_21,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_22,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_23,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_24,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_25,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_26,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_27,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_28,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_29,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_3,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_30,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_31,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_32,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_33,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_34,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_35,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_36,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_4,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_5,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_6,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_7,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_8,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56693_G_9,4,1,1,0,0.3,-1,0,65400,16291,4.5,13.5,Landfill Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_Dom,1
56701_G_GEN1,5,1,1,0,2,-1,0,65400,16291,4.5,11.11,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
56701_G_GEN2,5,1,1,0,2,-1,0,65400,16291,4.5,11.112,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
56701_G_GEN3,5,1,1,0,2,-1,0,65400,16291,4.5,11.112,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
56701_G_GEN4,5,1,1,0,2,-1,0,65400,16291,4.5,11.112,Natural Gas,250,91,2,6,6,0.64,0.64,0.474,0.25,0.5,0,0,PJM_EMAC,1
